Sample, clk, data
78197528, 1, 1
78197590, 0, 1
78197644, 1, 1
78197706, 0, 1
78197760, 1, 1
78197822, 0, 1
78197877, 1, 1
78197938, 0, 1
78197993, 1, 1
78198055, 0, 1
78198109, 1, 1
78198171, 0, 1
78198301, 1, 1
78198363, 0, 1
78198417, 1, 1
78198479, 0, 1
78198534, 1, 1
78198595, 0, 1
78198650, 1, 1
78198712, 0, 1
78198766, 1, 1
78198828, 0, 1
78198882, 1, 1
78198944, 0, 1
78198999, 1, 1
78199060, 0, 1
78199115, 1, 1
78199177, 0, 1
78199307, 1, 1
78199369, 0, 1
78199423, 1, 1
78199485, 0, 1
78199540, 1, 1
78199602, 0, 1
78199656, 1, 1
78199718, 0, 1
78199772, 1, 1
78199834, 0, 1
78199889, 1, 1
78199950, 0, 1
78200005, 1, 1
78200067, 0, 1
78200121, 1, 1
78200183, 0, 1
78200313, 1, 1
78200375, 0, 1
78200429, 1, 1
78200491, 0, 1
78200546, 1, 1
78200607, 0, 1
78200662, 1, 1
78200724, 0, 1
78200778, 1, 1
78200840, 0, 1
78200894, 1, 1
78200956, 0, 1
78201011, 1, 1
78201072, 0, 1
78201127, 1, 1
78201189, 0, 1
78201319, 1, 1
78201381, 0, 1
78201435, 1, 1
78201497, 0, 1
78201551, 1, 1
78201613, 0, 1
78201667, 1, 1
78201729, 0, 1
78201784, 1, 1
78201846, 0, 1
78201900, 1, 1
78201962, 0, 1
78202017, 1, 1
78202079, 0, 1
78202133, 1, 1
78202195, 0, 1
78202325, 1, 1
78202387, 0, 1
78202441, 1, 1
78202503, 0, 1
78202557, 1, 1
78202619, 0, 1
78202674, 1, 1
78202736, 0, 1
78202790, 1, 1
78202852, 0, 1
78202906, 1, 1
78202968, 0, 1
78203022, 1, 1
78203084, 0, 1
78203139, 1, 1
78203201, 0, 1
78203331, 1, 1
78203392, 0, 1
78203447, 1, 1
78203509, 0, 1
78203563, 1, 1
78203625, 0, 1
78203679, 1, 1
78203741, 0, 1
78203796, 1, 1
78203857, 0, 1
78203912, 1, 1
78203974, 0, 1
78204029, 1, 1
78204090, 0, 1
78204144, 1, 1
78204206, 0, 1
78204336, 1, 1
78204398, 0, 1
78204453, 1, 1
78204514, 0, 1
78204569, 1, 1
78204631, 0, 1
78204685, 1, 1
78204747, 0, 1
78204801, 1, 1
78204863, 0, 1
78204918, 1, 1
78204980, 0, 1
78205034, 1, 1
78205096, 0, 1
78205151, 1, 1
78205212, 0, 1
78205343, 1, 1
78205404, 0, 1
78205459, 1, 1
78205521, 0, 1
78205575, 1, 1
78205637, 0, 1
78205691, 1, 1
78205754, 0, 1
78205808, 1, 1
78205870, 0, 1
78205924, 1, 1
78205986, 0, 1
78206040, 1, 1
78206102, 0, 1
78206157, 1, 1
78206219, 0, 1
78206349, 1, 1
78206411, 0, 1
78206465, 1, 1
78206527, 0, 1
78206581, 1, 1
78206643, 0, 1
78206697, 1, 1
78206759, 0, 1
78206813, 1, 1
78206875, 0, 1
78206929, 1, 1
78206991, 0, 1
78207045, 1, 1
78207107, 0, 1
78207161, 1, 1
78207223, 0, 1
78207353, 1, 1
78207415, 0, 1
78207470, 1, 1
78207532, 0, 1
78207586, 1, 1
78207648, 0, 1
78207703, 1, 1
78207765, 0, 1
78207819, 1, 1
78207882, 0, 1
78207936, 1, 1
78207998, 0, 1
78208052, 1, 1
78208114, 0, 1
78208168, 1, 1
78208230, 0, 1
78208360, 1, 1
78208422, 0, 1
78208476, 1, 1
78208538, 0, 1
78208593, 1, 1
78208655, 0, 1
78208709, 1, 1
78208771, 0, 1
78208825, 1, 1
78208887, 0, 1
78208942, 1, 1
78209004, 0, 1
78209059, 1, 1
78209120, 0, 1
78209175, 1, 1
78209237, 0, 1
78209367, 1, 1
78209429, 0, 1
78209483, 1, 1
78209545, 0, 1
78209600, 1, 1
78209662, 0, 1
78209716, 1, 1
78209778, 0, 1
78209832, 1, 1
78209894, 0, 1
78209949, 1, 1
78210011, 0, 1
78210065, 1, 1
78210127, 0, 1
78210181, 1, 1
78210243, 0, 1
78210373, 1, 1
78210435, 0, 1
78210489, 1, 1
78210551, 0, 1
78210606, 1, 1
78210667, 0, 1
78210722, 1, 1
78210784, 0, 1
78210838, 1, 1
78210900, 0, 1
78210954, 1, 1
78211016, 0, 1
78211071, 1, 1
78211132, 0, 1
78211187, 1, 1
78211249, 0, 1
78211379, 1, 1
78211441, 0, 1
78211496, 1, 1
78211557, 0, 1
78211612, 1, 1
78211674, 0, 1
78211728, 1, 1
78211790, 0, 1
78211845, 1, 1
78211907, 0, 1
78211961, 1, 1
78212023, 0, 1
78212077, 1, 1
78212139, 0, 1
78212193, 1, 1
78212255, 0, 1
78212385, 1, 1
78212447, 0, 1
78212501, 1, 1
78212563, 0, 1
78212618, 1, 1
78212680, 0, 1
78212734, 1, 1
78212796, 0, 1
78212851, 1, 1
78212913, 0, 1
78212967, 1, 1
78213029, 0, 1
78213083, 1, 1
78213145, 0, 1
78213199, 1, 1
78213261, 0, 1
78213392, 1, 1
78213454, 0, 1
78213508, 1, 1
78213570, 0, 1
78213624, 1, 1
78213686, 0, 1
78213741, 1, 1
78213803, 0, 1
78213857, 1, 1
78213919, 0, 1
78213973, 1, 1
78214035, 0, 1
78214090, 1, 1
78214152, 0, 1
78214206, 1, 1
78214268, 0, 1
78214398, 1, 1
78214460, 0, 1
78214514, 1, 1
78214576, 0, 1
78214631, 1, 1
78214692, 0, 1
78214747, 1, 1
78214809, 0, 1
78214863, 1, 1
78214925, 0, 1
78214980, 1, 1
78215042, 0, 1
78215096, 1, 1
78215158, 0, 1
78215212, 1, 1
78215274, 0, 1
78215404, 1, 1
78215466, 0, 1
78215521, 1, 1
78215582, 0, 1
78215637, 1, 1
78215699, 0, 1
78215753, 1, 1
78215815, 0, 1
78215869, 1, 1
78215931, 0, 1
78215986, 1, 1
78216048, 0, 1
78216102, 1, 1
78216164, 0, 1
78216219, 1, 1
78216280, 0, 1
78216410, 1, 1
78216472, 0, 1
78216527, 1, 1
78216589, 0, 1
78216643, 1, 1
78216705, 0, 1
78216760, 1, 1
78216822, 0, 1
78216876, 1, 1
78216938, 0, 1
78216992, 1, 1
78217054, 0, 1
78217109, 1, 1
78217170, 0, 1
78217225, 1, 1
78217287, 0, 1
78217417, 1, 1
78217479, 0, 1
78217533, 1, 1
78217595, 0, 1
78217649, 1, 1
78217711, 0, 1
78217765, 1, 1
78217827, 0, 1
78217882, 1, 1
78217944, 0, 1
78217998, 1, 1
78218060, 0, 1
78218114, 1, 1
78218176, 0, 1
78218231, 1, 1
78218293, 0, 1
78218423, 1, 1
78218485, 0, 1
78218539, 1, 1
78218601, 0, 1
78218655, 1, 1
78218717, 0, 1
78218772, 1, 1
78218834, 0, 1
78218888, 1, 1
78218950, 0, 1
78219004, 1, 1
78219066, 0, 1
78219121, 1, 1
78219183, 0, 1
78219237, 1, 1
78219299, 0, 1
78219429, 1, 1
78219491, 0, 1
78219546, 1, 1
78219608, 0, 1
78219662, 1, 1
78219724, 0, 1
78219778, 1, 1
78219840, 0, 1
78219895, 1, 1
78219957, 0, 1
78220011, 1, 1
78220073, 0, 1
78220128, 1, 1
78220190, 0, 1
78220244, 1, 1
78220306, 0, 1
78220436, 1, 1
78220498, 0, 1
78220552, 1, 1
78220614, 0, 1
78220668, 1, 1
78220730, 0, 1
78220785, 1, 1
78220846, 0, 1
78220901, 1, 1
78220963, 0, 1
78221017, 1, 1
78221079, 0, 1
78221134, 1, 1
78221196, 0, 1
78221250, 1, 1
78221312, 0, 1
78221442, 1, 1
78221504, 0, 1
78221558, 1, 1
78221620, 0, 1
78221675, 1, 1
78221736, 0, 1
78221791, 1, 1
78221853, 0, 1
78221907, 1, 1
78221969, 0, 1
78222024, 1, 1
78222086, 0, 1
78222140, 1, 1
78222202, 0, 1
78222256, 1, 1
78222318, 0, 1
78222448, 1, 1
78222510, 0, 1
78222565, 1, 1
78222626, 0, 1
78222681, 1, 1
78222743, 0, 1
78222797, 1, 1
78222859, 0, 1
78222913, 1, 1
78222975, 0, 1
78223030, 1, 1
78223092, 0, 1
78223146, 1, 1
78223208, 0, 1
78223263, 1, 1
78223324, 0, 1
78223454, 1, 1
78223516, 0, 1
78223571, 1, 1
78223633, 0, 1
78223687, 1, 1
78223749, 0, 1
78223804, 1, 1
78223866, 0, 1
78223920, 1, 1
78223982, 0, 1
78224036, 1, 1
78224098, 0, 1
78224153, 1, 1
78224214, 0, 1
78224269, 1, 1
78224331, 0, 1
78224461, 1, 1
78224523, 0, 1
78224578, 1, 1
78224639, 0, 1
78224694, 1, 1
78224756, 0, 1
78224810, 1, 1
78224872, 0, 1
78224927, 1, 1
78224988, 0, 1
78225043, 1, 1
78225104, 0, 1
78225159, 1, 1
78225221, 0, 1
78225275, 1, 1
78225337, 0, 1
78225467, 1, 1
78225529, 0, 1
78225583, 1, 1
78225645, 0, 1
78225700, 1, 1
78225762, 0, 1
78225816, 1, 1
78225878, 0, 1
78225933, 1, 1
78225994, 0, 1
78226049, 1, 1
78226111, 0, 1
78226165, 1, 1
78226227, 0, 1
78226281, 1, 1
78226343, 0, 1
78226474, 1, 1
78226536, 0, 1
78226590, 1, 1
78226652, 0, 1
78226706, 1, 1
78226768, 0, 1
78226823, 1, 1
78226884, 0, 1
78226939, 1, 1
78227001, 0, 1
78227055, 1, 1
78227117, 0, 1
78227171, 1, 1
78227233, 0, 1
78227288, 1, 1
78227349, 0, 1
78227480, 1, 1
78227542, 0, 1
78227596, 1, 1
78227658, 0, 1
78227713, 1, 1
78227774, 0, 1
78227829, 1, 1
78227891, 0, 1
78227945, 1, 1
78228007, 0, 1
78228061, 1, 1
78228123, 0, 1
78228178, 1, 1
78228240, 0, 1
78228294, 1, 1
78228356, 0, 1
78228486, 1, 1
78228548, 0, 1
78228602, 1, 1
78228664, 0, 1
78228718, 1, 1
78228780, 0, 1
78228835, 1, 1
78228897, 0, 1
78228951, 1, 1
78229013, 0, 1
78229068, 1, 1
78229130, 0, 1
78229184, 1, 1
78229246, 0, 1
78229300, 1, 1
78229362, 0, 1
78229492, 1, 1
78229554, 0, 1
78229608, 1, 1
78229670, 0, 1
78229725, 1, 1
78229786, 0, 1
78229841, 1, 1
78229903, 0, 1
78229957, 1, 1
78230019, 0, 1
78230073, 1, 1
78230135, 0, 1
78230190, 1, 1
78230252, 0, 1
78230306, 1, 1
78230368, 0, 1
78230498, 1, 1
78230560, 0, 1
78230614, 1, 1
78230676, 0, 1
78230730, 1, 1
78230792, 0, 1
78230846, 1, 1
78230908, 0, 1
78230963, 1, 1
78231025, 0, 1
78231079, 1, 1
78231141, 0, 1
78231195, 1, 1
78231257, 0, 1
78231311, 1, 1
78231373, 0, 1
78231504, 1, 1
78231566, 0, 1
78231620, 1, 1
78231682, 0, 1
78231736, 1, 1
78231798, 0, 1
78231853, 1, 1
78231915, 0, 1
78231969, 1, 1
78232031, 0, 1
78232085, 1, 1
78232147, 0, 1
78232202, 1, 1
78232263, 0, 1
78232318, 1, 1
78232380, 0, 1
78232510, 1, 1
78232572, 0, 1
78232626, 1, 1
78232688, 0, 1
78232742, 1, 1
78232804, 0, 1
78232858, 1, 1
78232920, 0, 1
78232975, 1, 1
78233037, 0, 1
78233091, 1, 1
78233153, 0, 1
78233207, 1, 1
78233269, 0, 1
78233324, 1, 1
78233386, 0, 1
78233516, 1, 1
78233578, 0, 1
78233632, 1, 1
78233694, 0, 1
78233748, 1, 1
78233810, 0, 1
78233865, 1, 1
78233927, 0, 1
78233981, 1, 1
78234043, 0, 1
78234097, 1, 1
78234159, 0, 1
78234214, 1, 1
78234276, 0, 1
78234330, 1, 1
78234392, 0, 1
78234522, 1, 1
78234584, 0, 1
78234638, 1, 1
78234700, 0, 1
78234755, 1, 1
78234817, 0, 1
78234871, 1, 1
78234933, 0, 1
78234987, 1, 1
78235049, 0, 1
78235104, 1, 1
78235165, 0, 1
78235220, 1, 1
78235282, 0, 1
78235336, 1, 1
78235398, 0, 1
78235528, 1, 1
78235590, 0, 1
78235644, 1, 1
78235706, 0, 1
78235761, 1, 1
78235823, 0, 1
78235877, 1, 1
78235939, 0, 1
78235994, 1, 1
78236055, 0, 1
78236110, 1, 1
78236172, 0, 1
78236226, 1, 1
78236288, 0, 1
78236342, 1, 1
78236404, 0, 1
78236535, 1, 1
78236597, 0, 1
78236651, 1, 1
78236713, 0, 1
78236767, 1, 1
78236829, 0, 1
78236884, 1, 1
78236945, 0, 1
78237000, 1, 1
78237062, 0, 1
78237116, 1, 1
78237178, 0, 1
78237232, 1, 1
78237294, 0, 1
78237349, 1, 1
78237411, 0, 1
78237541, 1, 1
78237602, 0, 1
78237657, 1, 1
78237719, 0, 1
78237773, 1, 1
78237835, 0, 1
78237890, 1, 1
78237952, 0, 1
78238006, 1, 1
78238068, 0, 1
78238122, 1, 1
78238184, 0, 1
78238238, 1, 1
78238300, 0, 1
78238354, 1, 1
78238416, 0, 1
78238546, 1, 1
78238608, 0, 1
78238663, 1, 1
78238724, 0, 1
78238779, 1, 1
78238841, 0, 1
78238895, 1, 1
78238957, 0, 1
78239012, 1, 1
78239074, 0, 1
78239128, 1, 1
78239190, 0, 1
78239244, 1, 1
78239306, 0, 1
78239361, 1, 1
78239423, 0, 1
78239553, 1, 1
78239614, 0, 1
78239669, 1, 1
78239731, 0, 1
78239785, 1, 1
78239847, 0, 1
78239901, 1, 1
78239963, 0, 1
78240018, 1, 1
78240079, 0, 1
78240134, 1, 1
78240196, 0, 1
78240250, 1, 1
78240312, 0, 1
78240366, 1, 1
78240428, 0, 1
78240558, 1, 1
78240620, 0, 1
78240675, 1, 1
78240737, 0, 1
78240791, 1, 1
78240853, 0, 1
78240907, 1, 1
78240969, 0, 1
78241023, 1, 1
78241085, 0, 1
78241140, 1, 1
78241201, 0, 1
78241256, 1, 1
78241318, 0, 1
78241372, 1, 1
78241434, 0, 1
78241564, 1, 1
78241626, 0, 1
78241681, 1, 1
78241742, 0, 1
78241796, 1, 1
78241858, 0, 1
78241913, 1, 1
78241975, 0, 1
78242029, 1, 1
78242091, 0, 1
78242145, 1, 1
78242207, 0, 1
78242261, 1, 1
78242323, 0, 1
78242378, 1, 1
78242440, 0, 1
78242570, 1, 1
78242631, 0, 1
78242686, 1, 1
78242748, 0, 1
78242802, 1, 1
78242864, 0, 1
78242918, 1, 1
78242980, 0, 1
78243035, 1, 1
78243096, 0, 1
78243151, 1, 1
78243213, 0, 1
78243267, 1, 1
78243329, 0, 1
78243383, 1, 1
78243445, 0, 1
78243576, 1, 1
78243638, 0, 1
78243692, 1, 1
78243754, 0, 1
78243808, 1, 1
78243870, 0, 1
78243925, 1, 1
78243986, 0, 1
78244041, 1, 1
78244103, 0, 1
78244157, 1, 1
78244219, 0, 1
78244274, 1, 1
78244336, 0, 1
78244390, 1, 1
78244452, 0, 1
78244582, 1, 1
78244644, 0, 1
78244698, 1, 1
78244760, 0, 1
78244815, 1, 1
78244877, 0, 1
78244931, 1, 1
78244993, 0, 1
78245048, 1, 1
78245110, 0, 1
78245164, 1, 1
78245226, 0, 1
78245281, 1, 1
78245343, 0, 1
78245397, 1, 1
78245459, 0, 1
78245589, 1, 1
78245650, 0, 1
78245705, 1, 1
78245767, 0, 1
78245821, 1, 1
78245883, 0, 1
78245937, 1, 1
78245999, 0, 1
78246054, 1, 1
78246115, 0, 1
78246170, 1, 1
78246232, 0, 1
78246286, 1, 1
78246348, 0, 1
78246403, 1, 1
78246465, 0, 1
78246595, 1, 1
78246657, 0, 1
78246712, 1, 1
78246774, 0, 1
78246828, 1, 1
78246890, 0, 1
78246944, 1, 1
78247006, 0, 1
78247060, 1, 1
78247122, 0, 1
78247177, 1, 1
78247239, 0, 1
78247293, 1, 1
78247355, 0, 1
78247410, 1, 1
78247471, 0, 1
78247601, 1, 1
78247663, 0, 1
78247718, 1, 1
78247780, 0, 1
78247834, 1, 1
78247896, 0, 1
78247950, 1, 1
78248012, 0, 1
78248067, 1, 1
78248128, 0, 1
78248183, 1, 1
78248245, 0, 1
78248299, 1, 1
78248362, 0, 1
78248416, 1, 1
78248478, 0, 1
78248607, 1, 1
78248669, 0, 1
78248724, 1, 1
78248785, 0, 1
78248840, 1, 1
78248902, 0, 1
78248956, 1, 1
78249018, 0, 1
78249073, 1, 1
78249135, 0, 1
78249189, 1, 1
78249251, 0, 1
78249305, 1, 1
78249367, 0, 1
78249422, 1, 1
78249484, 0, 1
78249614, 1, 1
78249675, 0, 1
78249730, 1, 1
78249792, 0, 1
78249846, 1, 1
78249908, 0, 1
78249963, 1, 1
78250025, 0, 1
78250079, 1, 1
78250141, 0, 1
78250195, 1, 1
78250257, 0, 1
78250312, 1, 1
78250374, 0, 1
78250428, 1, 1
78250490, 0, 1
78250620, 1, 1
78250682, 0, 1
78250736, 1, 1
78250798, 0, 1
78250853, 1, 1
78250915, 0, 1
78250969, 1, 1
78251031, 0, 1
78251085, 1, 1
78251147, 0, 1
78251201, 1, 1
78251263, 0, 1
78251318, 1, 1
78251379, 0, 1
78251434, 1, 1
78251496, 0, 1
78251626, 1, 1
78251688, 0, 1
78251742, 1, 1
78251804, 0, 1
78251858, 1, 1
78251920, 0, 1
78251974, 1, 1
78252036, 0, 1
78252091, 1, 1
78252153, 0, 1
78252208, 1, 1
78252269, 0, 1
78252323, 1, 1
78252385, 0, 1
78252440, 1, 1
78252502, 0, 1
78252632, 1, 1
78252693, 0, 1
78252748, 1, 1
78252810, 0, 1
78252864, 1, 1
78252926, 0, 1
78252981, 1, 1
78253043, 0, 1
78253097, 1, 1
78253158, 0, 1
78253213, 1, 1
78253275, 0, 1
78253329, 1, 1
78253391, 0, 1
78253445, 1, 1
78253507, 0, 1
78253637, 1, 1
78253699, 0, 1
78253754, 1, 1
78253816, 0, 1
78253870, 1, 1
78253932, 0, 1
78253987, 1, 1
78254048, 0, 1
78254103, 1, 1
78254165, 0, 1
78254219, 1, 1
78254281, 0, 1
78254335, 1, 1
78254397, 0, 1
78254452, 1, 1
78254514, 0, 1
78254644, 1, 1
78254706, 0, 1
78254761, 1, 1
78254823, 0, 1
78254877, 1, 1
78254938, 0, 1
78254993, 1, 1
78255055, 0, 1
78255109, 1, 1
78255171, 0, 1
78255225, 1, 1
78255287, 0, 1
78255342, 1, 1
78255404, 0, 1
78255458, 1, 1
78255520, 0, 1
78255650, 1, 1
78255712, 0, 1
78255767, 1, 1
78255828, 0, 1
78255883, 1, 1
78255945, 0, 1
78255999, 1, 1
78256061, 0, 1
78256116, 1, 1
78256177, 0, 1
78256232, 1, 1
78256293, 0, 1
78256348, 1, 1
78256410, 0, 1
78256465, 1, 1
78256527, 0, 1
78256656, 1, 1
78256718, 0, 1
78256772, 1, 1
78256834, 0, 1
78256889, 1, 1
78256951, 0, 1
78257005, 1, 1
78257067, 0, 1
78257122, 1, 1
78257184, 0, 1
78257238, 1, 1
78257300, 0, 1
78257354, 1, 1
78257416, 0, 1
78257471, 1, 1
78257532, 0, 1
78257662, 1, 1
78257724, 0, 1
78257779, 1, 1
78257841, 0, 1
78257895, 1, 1
78257957, 0, 1
78258011, 1, 1
78258073, 0, 1
78258127, 1, 1
78258189, 0, 1
78258244, 1, 1
78258306, 0, 1
78258361, 1, 1
78258422, 0, 1
78258477, 1, 1
78258539, 0, 1
78258669, 1, 1
78258731, 0, 1
78258785, 1, 1
78258847, 0, 1
78258901, 1, 1
78258963, 0, 1
78259017, 1, 1
78259079, 0, 1
78259134, 1, 1
78259196, 0, 1
78259250, 1, 1
78259312, 0, 1
78259366, 1, 1
78259428, 0, 1
78259483, 1, 1
78259545, 0, 1
78259675, 1, 1
78259737, 0, 1
78259791, 1, 1
78259853, 0, 1
78259907, 1, 1
78259969, 0, 1
78260024, 1, 1
78260086, 0, 1
78260140, 1, 1
78260202, 0, 1
78260256, 1, 1
78260318, 0, 1
78260373, 1, 1
78260435, 0, 1
78260489, 1, 1
78260551, 0, 1
78260681, 1, 1
78260742, 0, 1
78260797, 1, 1
78260859, 0, 1
78260913, 1, 1
78260975, 0, 1
78261030, 1, 1
78261092, 0, 1
78261146, 1, 1
78261208, 0, 1
78261263, 1, 1
78261324, 0, 1
78261379, 1, 1
78261441, 0, 1
78261495, 1, 1
78261558, 0, 1
78261687, 1, 1
78261749, 0, 1
78261804, 1, 1
78261866, 0, 1
78261920, 1, 1
78261982, 0, 1
78262036, 1, 1
78262098, 0, 1
78262153, 1, 1
78262215, 0, 1
78262269, 1, 1
78262331, 0, 1
78262386, 1, 1
78262448, 0, 1
78262502, 1, 1
78262564, 0, 1
78262694, 1, 1
78262756, 0, 1
78262810, 1, 1
78262872, 0, 1
78262926, 1, 1
78262988, 0, 1
78263043, 1, 1
78263104, 0, 1
78263159, 1, 1
78263221, 0, 1
78263275, 1, 1
78263337, 0, 1
78263391, 1, 1
78263453, 0, 1
78263508, 1, 1
78263569, 0, 1
78263699, 1, 1
78263761, 0, 1
78263816, 1, 1
78263878, 0, 1
78263932, 1, 1
78263994, 0, 1
78264048, 1, 1
78264110, 0, 1
78264164, 1, 1
78264226, 0, 1
78264281, 1, 1
78264343, 0, 1
78264397, 1, 1
78264459, 0, 1
78264514, 1, 1
78264576, 0, 1
78264706, 1, 1
78264768, 0, 1
78264822, 1, 1
78264884, 0, 1
78264938, 1, 1
78265000, 0, 1
78265054, 1, 1
78265116, 0, 1
78265171, 1, 1
78265233, 0, 1
78265288, 1, 1
78265349, 0, 1
78265404, 1, 1
78265466, 0, 1
78265521, 1, 1
78265583, 0, 1
78265712, 1, 1
78265774, 0, 1
78265828, 1, 1
78265890, 0, 1
78265945, 1, 1
78266006, 0, 1
78266061, 1, 1
78266123, 0, 1
78266177, 1, 1
78266239, 0, 1
78266293, 1, 1
78266355, 0, 1
78266410, 1, 1
78266472, 0, 1
78266527, 1, 1
78266589, 0, 1
78266719, 1, 1
78266781, 0, 1
78266835, 1, 1
78266897, 0, 1
78266952, 1, 1
78267014, 0, 1
78267068, 1, 1
78267130, 0, 1
78267184, 1, 1
78267246, 0, 1
78267301, 1, 1
78267362, 0, 1
78267417, 1, 1
78267479, 0, 1
78267533, 1, 1
78267595, 0, 1
78267726, 1, 1
78267787, 0, 1
78267842, 1, 1
78267904, 0, 1
78267958, 1, 1
78268020, 0, 1
78268075, 1, 1
78268136, 0, 1
78268191, 1, 1
78268252, 0, 1
78268307, 1, 1
78268369, 0, 1
78268423, 1, 1
78268485, 0, 1
78268539, 1, 1
78268601, 0, 1
78268731, 1, 1
78268793, 0, 1
78268848, 1, 1
78268910, 0, 1
78268964, 1, 1
78269026, 0, 1
78269080, 1, 1
78269142, 0, 1
78269197, 1, 1
78269259, 0, 1
78269314, 1, 1
78269375, 0, 1
78269430, 1, 1
78269492, 0, 1
78269546, 1, 1
78269608, 0, 1
78269738, 1, 1
78269800, 0, 1
78269855, 1, 1
78269917, 0, 1
78269971, 1, 1
78270033, 0, 1
78270087, 1, 1
78270149, 0, 1
78270204, 1, 1
78270266, 0, 1
78270320, 1, 1
78270382, 0, 1
78270437, 1, 1
78270498, 0, 1
78270553, 1, 1
78270615, 0, 1
78270745, 1, 1
78270807, 0, 1
78270861, 1, 1
78270923, 0, 1
78270977, 1, 1
78271039, 0, 1
78271093, 1, 1
78271155, 0, 1
78271210, 1, 1
78271272, 0, 1
78271326, 1, 1
78271388, 0, 1
78271442, 1, 1
78271504, 0, 1
78271558, 1, 1
78271620, 0, 1
78271750, 1, 1
78271812, 0, 1
78271867, 1, 1
78271928, 0, 1
78271983, 1, 1
78272045, 0, 1
78272100, 1, 1
78272161, 0, 1
78272216, 1, 1
78272278, 0, 1
78272332, 1, 1
78272394, 0, 1
78272448, 1, 1
78272510, 0, 1
78272565, 1, 1
78272627, 0, 1
78272757, 1, 1
78272819, 0, 1
78272873, 1, 1
78272935, 0, 1
78272990, 1, 1
78273051, 0, 1
78273106, 1, 1
78273168, 0, 1
78273222, 1, 1
78273284, 0, 1
78273339, 1, 1
78273401, 0, 1
78273455, 1, 1
78273517, 0, 1
78273571, 1, 1
78273633, 0, 1
78273763, 1, 1
78273825, 0, 1
78273880, 1, 1
78273941, 0, 1
78273996, 1, 1
78274058, 0, 1
78274112, 1, 1
78274174, 0, 1
78274228, 1, 1
78274290, 0, 1
78274345, 1, 1
78274406, 0, 1
78274461, 1, 1
78274523, 0, 1
78274577, 1, 1
78274639, 0, 1
78274769, 1, 1
78274831, 0, 1
78274885, 1, 1
78274947, 0, 1
78275002, 1, 1
78275063, 0, 1
78275118, 1, 1
78275180, 0, 1
78275234, 1, 1
78275296, 0, 1
78275350, 1, 1
78275412, 0, 1
78275467, 1, 1
78275529, 0, 1
78275583, 1, 1
78275645, 0, 1
78275775, 1, 1
78275837, 0, 1
78275892, 1, 1
78275954, 0, 1
78276008, 1, 1
78276070, 0, 1
78276125, 1, 1
78276186, 0, 1
78276241, 1, 1
78276303, 0, 1
78276357, 1, 1
78276419, 0, 1
78276474, 1, 1
78276536, 0, 1
78276590, 1, 1
78276652, 0, 1
78276782, 1, 1
78276844, 0, 1
78276898, 1, 1
78276960, 0, 1
78277014, 1, 1
78277076, 0, 1
78277131, 1, 1
78277193, 0, 1
78277247, 1, 1
78277309, 0, 1
78277363, 1, 1
78277425, 0, 1
78277480, 1, 1
78277542, 0, 1
78277596, 1, 1
78277658, 0, 1
78277788, 1, 1
78277850, 0, 1
78277904, 1, 1
78277966, 0, 1
78278021, 1, 1
78278083, 0, 1
78278137, 1, 1
78278199, 0, 1
78278254, 1, 1
78278316, 0, 1
78278370, 1, 1
78278432, 0, 1
78278486, 1, 1
78278548, 0, 1
78278602, 1, 1
78278664, 0, 1
78278794, 1, 1
78278856, 0, 1
78278911, 1, 1
78278973, 0, 1
78279027, 1, 1
78279089, 0, 1
78279144, 1, 1
78279206, 0, 1
78279260, 1, 1
78279322, 0, 1
78279376, 1, 1
78279438, 0, 1
78279492, 1, 1
78279554, 0, 1
78279609, 1, 1
78279671, 0, 1
78279801, 1, 1
78279862, 0, 1
78279917, 1, 1
78279979, 0, 1
78280033, 1, 1
78280095, 0, 1
78280149, 1, 1
78280211, 0, 1
78280266, 1, 1
78280328, 0, 1
78280382, 1, 1
78280444, 0, 1
78280498, 1, 1
78280560, 0, 1
78280614, 1, 1
78280676, 0, 1
78280795, 1, 1
78280847, 0, 1
78280900, 0, 0
78281009, 1, 0
78281072, 0, 0
78281073, 0, 1
78281127, 1, 1
78281188, 0, 1
78281189, 0, 0
78281243, 1, 0
78281307, 0, 0
78281361, 1, 0
78281424, 0, 0
78281478, 1, 0
78281541, 0, 0
78281542, 0, 1
78281596, 1, 1
78281658, 0, 0
78281712, 1, 0
78281775, 0, 0
78281776, 0, 1
78281830, 1, 1
78281891, 0, 1
78282008, 1, 1
78282070, 0, 1
78282124, 1, 1
78282186, 0, 1
78282187, 0, 0
78282241, 1, 0
78282304, 0, 0
78282358, 1, 0
78282421, 0, 0
78282422, 0, 1
78282476, 1, 1
78282537, 0, 1
78282538, 0, 0
78282592, 1, 0
78282655, 0, 0
78282709, 1, 0
78282773, 0, 0
78282827, 1, 0
78282890, 0, 0
78283006, 1, 0
78283070, 0, 0
78283124, 1, 0
78283187, 0, 0
78283242, 1, 0
78283305, 0, 0
78283359, 1, 0
78283422, 0, 0
78283423, 0, 1
78283477, 1, 1
78283539, 0, 0
78283593, 1, 0
78283656, 0, 0
78283711, 1, 0
78283774, 0, 0
78283828, 1, 0
78283891, 0, 0
78283892, 0, 1
78284008, 1, 1
78284070, 0, 0
78284124, 1, 0
78284187, 0, 0
78284242, 1, 0
78284305, 0, 0
78284359, 1, 0
78284422, 0, 0
78284423, 0, 1
78284477, 1, 1
78284539, 0, 0
78284593, 1, 0
78284656, 0, 0
78284711, 1, 0
78284774, 0, 0
